time,open,high,low,close,volume,sma,bolup,boldn
2021-07-14T01:49:00Z,0.19068,0.19082,0.19046,0.19047,487162.1,0.1909609,0.1915255,0.1903962
2021-07-14T01:49:30Z,0.19044,0.1907,0.19037,0.1907,492335,0.1909629,0.1915259,0.1903998
2021-07-14T01:50:00Z,0.19044,0.19093,0.19037,0.19087,837061.8,0.1909736,0.1915114,0.1904358
2021-07-14T01:50:30Z,0.19085,0.19085,0.19043,0.19043,195242,0.1909707,0.1915179,0.1904234
2021-07-14T01:51:00Z,0.19085,0.19085,0.19041,0.19047,270558.4,0.1909431,0.1915209,0.1903653
2021-07-14T01:51:30Z,0.19055,0.19071,0.19055,0.1907,40023.1,0.1909069,0.1914733,0.1903406
2021-07-14T01:52:00Z,0.19055,0.19072,0.19044,0.19046,117256.9,0.1908730,0.1914226,0.1903233
2021-07-14T01:52:30Z,0.19047,0.19048,0.19032,0.1904,106395.9,0.1908265,0.1913776,0.1902754
2021-07-14T01:53:00Z,0.19047,0.19054,0.19032,0.19038,258572.5,0.1907814,0.1912956,0.1902671
2021-07-14T01:53:30Z,0.19045,0.19055,0.19045,0.19054,218959,0.1907458,0.1912294,0.1902622
2021-07-14T01:54:00Z,0.19045,0.19055,0.19045,0.19054,285729,0.1907200,0.1911911,0.1902490
2021-07-14T01:54:30Z,0.1905,0.19055,0.19049,0.19053,35065.1,0.1906878,0.1911254,0.1902503
2021-07-14T01:55:00Z,0.1905,0.19055,0.19046,0.19047,87600.7,0.1906481,0.1910093,0.1902869
2021-07-14T01:55:30Z,0.19048,0.19048,0.19016,0.19035,131787.6,0.1906111,0.1909441,0.1902781
2021-07-14T01:56:00Z,0.19048,0.19049,0.19008,0.19009,282921.6,0.1905871,0.1909381,0.1902361
2021-07-14T01:56:30Z,0.19008,0.19009,0.18994,0.18995,365198.6,0.1905487,0.1909489,0.1901484
2021-07-14T01:57:00Z,0.19008,0.19009,0.18973,0.18983,637612.8,0.1904884,0.1909553,0.1900215
2021-07-14T01:57:30Z,0.18978,0.18997,0.18964,0.18985,456062.5,0.1904384,0.1909813,0.1898954
2021-07-14T01:58:00Z,0.18978,0.18997,0.18964,0.18971,825235,0.1903947,0.1909923,0.1897970
2021-07-14T01:58:30Z,0.18979,0.18979,0.18948,0.18958,749034.1,0.1903357,0.1910128,0.1896587
2021-07-14T01:59:00Z,0.18979,0.18979,0.18939,0.1896,1592444.8,0.1902788,0.1910287,0.1895288
2021-07-14T01:59:30Z,0.18963,0.18967,0.18948,0.18948,128949.2,0.1902297,0.1910287,0.1894308
2021-07-14T02:00:00Z,0.18963,0.18968,0.18926,0.18962,589548.8,0.1901641,0.1909950,0.1893331
2021-07-14T02:00:30Z,0.18966,0.18971,0.18948,0.18958,257991.3,0.1901087,0.1909432,0.1892742
2021-07-14T02:01:00Z,0.18966,0.19036,0.18948,0.19035,2332842.1,0.1900840,0.1909120,0.1892560
2021-07-14T02:01:30Z,0.19029,0.19033,0.19,0.19,485917.2,0.1900624,0.1908576,0.1892672
2021-07-14T02:02:00Z,0.19029,0.19033,0.18988,0.19004,752207.2,0.1900377,0.1907967,0.1892787
2021-07-14T02:02:30Z,0.19001,0.19001,0.18977,0.1899,278257.7,0.1900109,0.1907529,0.1892689
2021-07-14T02:03:00Z,0.19001,0.19016,0.18977,0.19009,517782.5,0.1899931,0.1907100,0.1892761
2021-07-14T02:03:30Z,0.19008,0.19009,0.18981,0.18995,303362,0.1899702,0.1906483,0.1892921
2021-07-14T02:04:00Z,0.19008,0.19024,0.18981,0.19023,545335.7,0.1899486,0.1905807,0.1893164
2021-07-14T02:04:30Z,0.19014,0.1903,0.1901,0.19028,127780.2,0.1899329,0.1905206,0.1893452
2021-07-14T02:05:00Z,0.19014,0.19135,0.1901,0.19135,2599421,0.1899540,0.1906513,0.1892566
2021-07-14T02:05:30Z,0.19136,0.19142,0.19097,0.19119,397656.7,0.1900072,0.1908913,0.1891230
2021-07-14T02:06:00Z,0.19136,0.19142,0.19097,0.19118,679581.5,0.1900558,0.1910750,0.1890366
2021-07-14T02:06:30Z,0.19123,0.19141,0.19122,0.19138,382299.5,0.1901173,0.1912697,0.1889650
2021-07-14T02:07:00Z,0.19123,0.19141,0.19111,0.19114,575422.4,0.1901830,0.1914244,0.1889415
2021-07-14T02:07:30Z,0.19116,0.19118,0.191,0.191,73712.2,0.1902448,0.1915307,0.1889588
2021-07-14T02:08:00Z,0.19116,0.19118,0.19092,0.19102,185683.7,0.1902995,0.1916091,0.1889900
2021-07-14T02:08:30Z,0.19102,0.19106,0.19068,0.19077,275179.6,0.1903640,0.1916580,0.1890700
2021-07-14T02:09:00Z,0.19102,0.19106,0.19058,0.19076,380104.7,0.1904247,0.1916732,0.1891762
2021-07-14T02:09:30Z,0.19074,0.19081,0.1906,0.19075,180714.8,0.1904788,0.1916705,0.1892870
2021-07-14T02:10:00Z,0.19074,0.19087,0.1906,0.19087,373671.9,0.1905414,0.1916402,0.1894427
2021-07-14T02:10:30Z,0.19081,0.19083,0.19062,0.19065,113969,0.1905966,0.1916063,0.1895868
2021-07-14T02:11:00Z,0.19081,0.19083,0.19022,0.19039,340709.3,0.1906175,0.1915819,0.1896532
2021-07-14T02:11:30Z,0.19036,0.19055,0.19036,0.19054,313059,0.1906337,0.1915754,0.1896920
2021-07-14T02:12:00Z,0.19036,0.19087,0.19036,0.19077,463218.2,0.1906659,0.1915736,0.1897583
2021-07-14T02:12:30Z,0.19081,0.19081,0.1906,0.19066,194078.1,0.1907087,0.1915388,0.1898785
2021-07-14T02:13:00Z,0.19081,0.19081,0.1906,0.19079,282203,0.1907474,0.1915146,0.1899801
2021-07-14T02:13:30Z,0.19087,0.19103,0.1906,0.19061,363604.9,0.1907875,0.1914716,0.1901034
2021-07-14T02:14:00Z,0.19087,0.19103,0.1906,0.19085,517346.6,0.1908161,0.1914238,0.1902084
2021-07-14T02:14:30Z,0.19086,0.19092,0.19081,0.19088,50588,0.1908511,0.1913925,0.1903097
2021-07-14T02:15:00Z,0.19086,0.19113,0.19081,0.19111,224774.4,0.1908594,0.1913811,0.1903376
2021-07-14T02:15:30Z,0.19116,0.19126,0.19104,0.19114,234450.1,0.1908560,0.1913748,0.1903373
2021-07-14T02:16:00Z,0.19116,0.19126,0.19089,0.19103,479818.5,0.1908496,0.1913560,0.1903432
2021-07-14T02:16:30Z,0.19102,0.19132,0.19102,0.19121,375537.7,0.1908427,0.1913239,0.1903614
2021-07-14T02:17:00Z,0.19102,0.19132,0.19102,0.19109,543639.1,0.1908385,0.1913061,0.1903709
2021-07-14T02:17:30Z,0.19113,0.19113,0.19072,0.19077,306175.7,0.1908304,0.1912875,0.1903734
2021-07-14T02:18:00Z,0.19113,0.19113,0.19072,0.1909,783487.7,0.1908219,0.1912718,0.1903721
2021-07-14T02:18:30Z,0.19085,0.19103,0.19085,0.19099,243866.3,0.1908257,0.1912742,0.1903771
2021-07-14T02:19:00Z,0.19085,0.19121,0.19085,0.19115,515484,0.1908446,0.1913110,0.1903782
2021-07-14T02:19:30Z,0.19115,0.19115,0.19076,0.19077,228117.6,0.1908543,0.1913193,0.1903893
2021-07-14T02:20:00Z,0.19115,0.19115,0.19063,0.19064,423006.4,0.1908556,0.1913194,0.1903918
2021-07-14T02:20:30Z,0.19064,0.19088,0.19064,0.19084,143893.4,0.1908578,0.1913205,0.1903951
2021-07-14T02:21:00Z,0.19064,0.19088,0.19063,0.19083,360940.6,0.1908789,0.1912911,0.1904667
2021-07-14T02:21:30Z,0.19078,0.19089,0.19078,0.19085,136532.9,0.1908976,0.1912624,0.1905328
2021-07-14T02:22:00Z,0.19078,0.19089,0.19071,0.19087,468058,0.1909013,0.1912581,0.1905445
2021-07-14T02:22:30Z,0.19093,0.19112,0.19093,0.19109,446259.1,0.1909196,0.1912680,0.1905712
2021-07-14T02:23:00Z,0.19093,0.19112,0.19093,0.19095,661286.8,0.1909326,0.1912761,0.1905891
2021-07-14T02:23:30Z,0.1909,0.19112,0.19088,0.19112,149811.2,0.1909448,0.1912731,0.1906165
2021-07-14T02:24:00Z,0.1909,0.1913,0.19088,0.1913,631083.9,0.1909742,0.1912974,0.1906510
2021-07-14T02:24:30Z,0.1913,0.19139,0.19117,0.19138,187930.3,0.1909955,0.1913456,0.1906455
2021-07-14T02:25:00Z,0.1913,0.19147,0.19117,0.1914,364176.8,0.1910134,0.1914025,0.1906244
2021-07-14T02:25:30Z,0.19142,0.19151,0.19134,0.19149,291606.5,0.1910300,0.1914601,0.1905998
2021-07-14T02:26:00Z,0.19142,0.19151,0.19132,0.19132,434675.7,0.1910449,0.1915029,0.1905869
2021-07-14T02:26:30Z,0.19135,0.1914,0.19115,0.19134,299922.9,0.1910515,0.1915215,0.1905814
2021-07-14T02:27:00Z,0.19135,0.19154,0.19115,0.19147,479564.9,0.1910677,0.1915686,0.1905667
2021-07-14T02:27:30Z,0.1914,0.19209,0.19134,0.19194,2059991.3,0.1911041,0.1916628,0.1905455
2021-07-14T02:28:00Z,0.1914,0.19209,0.19134,0.19176,2499215.7,0.1911610,0.1918086,0.1905134
2021-07-14T02:28:30Z,0.19175,0.19226,0.19174,0.19226,321926.8,0.1912116,0.1919372,0.1904860
2021-07-14T02:29:00Z,0.19175,0.19226,0.19174,0.19214,585834.6,0.1912580,0.1920739,0.1904421
2021-07-14T02:29:30Z,0.1921,0.1921,0.19179,0.19182,194074.8,0.1913074,0.1921490,0.1904658
2021-07-14T02:30:00Z,0.1921,0.1921,0.19165,0.19173,491326.1,0.1913614,0.1921864,0.1905363
2021-07-14T02:30:30Z,0.19174,0.19176,0.19144,0.19147,184883,0.1914009,0.1921834,0.1906183
2021-07-14T02:31:00Z,0.19174,0.19179,0.19144,0.19161,375107,0.1914439,0.1921827,0.1907052
2021-07-14T02:31:30Z,0.19169,0.19187,0.19169,0.19187,212525.6,0.1914932,0.1921929,0.1907935
2021-07-14T02:32:00Z,0.19169,0.19192,0.19146,0.19155,484723.5,0.1915338,0.1921737,0.1908938
2021-07-14T02:32:30Z,0.19147,0.19174,0.19143,0.1917,275474.2,0.1915558,0.1921608,0.1909509
2021-07-14T02:33:00Z,0.19147,0.19174,0.19143,0.19164,475992.7,0.1915802,0.1921479,0.1910126
2021-07-14T02:33:30Z,0.19173,0.19179,0.19173,0.19177,68137,0.1916179,0.1921218,0.1911140
2021-07-14T02:34:00Z,0.19173,0.19179,0.19162,0.19172,165941,0.1916420,0.1921110,0.1911729
2021-07-14T02:34:30Z,0.19172,0.19197,0.19172,0.19193,351113,0.1916706,0.1921150,0.1912262
2021-07-14T02:35:00Z,0.19172,0.19197,0.19172,0.1919,435385.8,0.1916932,0.1921262,0.1912603
2021-07-14T02:35:30Z,0.1919,0.19203,0.19187,0.19201,243855.4,0.1917194,0.1921492,0.1912896
2021-07-14T02:36:00Z,0.1919,0.19242,0.19187,0.19235,1068069.3,0.1917582,0.1922164,0.1912999
2021-07-14T02:36:30Z,0.19246,0.19286,0.19238,0.19253,1081711.6,0.1918279,0.1923875,0.1912684
2021-07-14T02:37:00Z,0.19246,0.19286,0.19238,0.19273,1462768.2,0.1918901,0.1925274,0.1912528
2021-07-14T02:37:30Z,0.19278,0.19278,0.19256,0.19256,407238.4,0.1919448,0.1926457,0.1912438
2021-07-14T02:38:00Z,0.19278,0.19278,0.19256,0.19269,506168.9,0.1919797,0.1927388,0.1912206
2021-07-14T02:38:30Z,0.19273,0.19281,0.19261,0.19261,155338.6,0.1920190,0.1928391,0.1911989
2021-07-14T02:39:00Z,0.19273,0.19281,0.19259,0.19265,323343.7,0.1920443,0.1929067,0.1911819
2021-07-14T02:39:30Z,0.19265,0.19268,0.19253,0.19264,706129.1,0.1920802,0.1929726,0.1911879
2021-07-14T02:40:00Z,0.19265,0.19286,0.19253,0.1927,879628.8,0.1921259,0.1930459,0.1912060
2021-07-14T02:40:30Z,0.19268,0.19274,0.19238,0.19241,433188.5,0.1921800,0.1930828,0.1912773
2021-07-14T02:41:00Z,0.19268,0.19274,0.19233,0.19254,595754.4,0.1922221,0.1930986,0.1913457
2021-07-14T02:41:30Z,0.19251,0.19273,0.1925,0.19268,266226.6,0.1922637,0.1931360,0.1913914
2021-07-14T02:42:00Z,0.19251,0.19273,0.1925,0.19267,384950.9,0.1923094,0.1931536,0.1914652
2021-07-14T02:42:30Z,0.19269,0.1927,0.19245,0.19253,105543.2,0.1923619,0.1931345,0.1915892
2021-07-14T02:43:00Z,0.19269,0.19273,0.19245,0.19256,414485,0.1924054,0.1931177,0.1916931
2021-07-14T02:43:30Z,0.19261,0.19268,0.19244,0.1925,306802.7,0.1924447,0.1930995,0.1917900
2021-07-14T02:44:00Z,0.19261,0.19268,0.19234,0.19239,561383.2,0.1924744,0.1930483,0.1919006
2021-07-14T02:44:30Z,0.19236,0.19237,0.19213,0.19236,364955.8,0.1925034,0.1929902,0.1920166
2021-07-14T02:45:00Z,0.19236,0.1925,0.19213,0.19238,728960.6,0.1925283,0.1929249,0.1921317
2021-07-14T02:45:30Z,0.19249,0.19381,0.19242,0.19354,2865958.2,0.1925830,0.1929988,0.1921672
2021-07-14T02:46:00Z,0.19249,0.19381,0.19242,0.19365,3768193.9,0.1926538,0.1932039,0.1921037
2021-07-14T02:46:30Z,0.19359,0.1943,0.19356,0.19419,1911035.2,0.1927285,0.1935286,0.1919285
2021-07-14T02:47:00Z,0.19359,0.19434,0.19329,0.19345,3157352.7,0.1927879,0.1937274,0.1918485
2021-07-14T02:47:30Z,0.19334,0.19341,0.1932,0.19331,380875.1,0.1928238,0.1937896,0.1918580
2021-07-14T02:48:00Z,0.19334,0.19359,0.1932,0.19327,687678.6,0.1928634,0.1938576,0.1918692
2021-07-14T02:48:30Z,0.19332,0.19347,0.19313,0.19333,249521.8,0.1928935,0.1939022,0.1918848
2021-07-14T02:49:00Z,0.19332,0.19371,0.19313,0.19371,1618237.3,0.1929332,0.1939650,0.1919013
2021-07-14T02:49:30Z,0.19373,0.19388,0.19354,0.19365,417764.5,0.1929825,0.1940511,0.1919140
2021-07-14T02:50:00Z,0.19373,0.19388,0.19354,0.19369,681080,0.1930307,0.1941343,0.1919271
2021-07-14T02:50:30Z,0.19376,0.19377,0.19333,0.19338,1508986.1,0.1930798,0.1941796,0.1919800
2021-07-14T02:51:00Z,0.19376,0.19377,0.1933,0.1936,1819861.5,0.1931298,0.1942055,0.1920541
2021-07-14T02:51:30Z,0.19356,0.194,0.19356,0.19397,209831,0.1931852,0.1942715,0.1920989
2021-07-14T02:52:00Z,0.19356,0.19416,0.19356,0.19383,1111141.3,0.1932492,0.1943556,0.1921428
2021-07-14T02:52:30Z,0.19378,0.19399,0.19362,0.1939,493118.5,0.1933074,0.1943930,0.1922217
2021-07-14T02:53:00Z,0.19378,0.19399,0.19362,0.19362,760802,0.1933648,0.1944274,0.1923022
2021-07-14T02:53:30Z,0.19361,0.19431,0.19361,0.19411,2198240.7,0.1934296,0.1944597,0.1923995
2021-07-14T02:54:00Z,0.19361,0.19434,0.19361,0.19423,3741632.6,0.1935089,0.1944834,0.1925343
2021-07-14T02:54:30Z,0.1942,0.19433,0.19399,0.19425,1233738.3,0.1935995,0.1944626,0.1927364
2021-07-14T02:55:00Z,0.1942,0.19433,0.19399,0.19408,1860990.8,0.1936867,0.1943829,0.1929905
2021-07-14T02:55:30Z,0.19407,0.1941,0.19387,0.19394,1087499.7,0.1937380,0.1943389,0.1931371
2021-07-14T02:56:00Z,0.19407,0.1941,0.19365,0.19389,1507291.5,0.1937578,0.1943518,0.1931639
2021-07-14T02:56:30Z,0.19392,0.19404,0.19375,0.19402,346289.9,0.1937572,0.1943472,0.1931672
2021-07-14T02:57:00Z,0.19392,0.19404,0.19372,0.19372,456456.4,0.1937606,0.1943346,0.1931866
2021-07-14T02:57:30Z,0.19369,0.19409,0.19369,0.19404,316550,0.1937953,0.1943377,0.1932530
2021-07-14T02:58:00Z,0.19369,0.19409,0.19369,0.1939,424959.2,0.1938183,0.1943320,0.1933046
2021-07-14T02:58:30Z,0.19395,0.19426,0.19395,0.19422,287919,0.1938578,0.1943206,0.1933949
2021-07-14T02:59:00Z,0.19395,0.19443,0.19395,0.19416,808698.7,0.1938960,0.1943510,0.1934411
2021-07-14T02:59:30Z,0.19408,0.19419,0.19402,0.1941,144867.3,0.1939161,0.1943679,0.1934642
2021-07-14T03:00:00Z,0.19408,0.19419,0.19402,0.19418,306314,0.1939356,0.1943839,0.1934873
2021-07-14T03:00:30Z,0.19418,0.19432,0.19415,0.19424,247351.9,0.1939733,0.1943783,0.1935684
2021-07-14T03:01:00Z,0.19418,0.19432,0.19414,0.19418,400384.7,0.1940045,0.1943514,0.1936577
2021-07-14T03:01:30Z,0.19417,0.195,0.19416,0.19488,2189041.8,0.1940544,0.1945158,0.1935931
2021-07-14T03:02:00Z,0.19417,0.195,0.19361,0.19363,3225257.9,0.1940761,0.1945806,0.1935717
2021-07-14T03:02:30Z,0.19368,0.19391,0.19338,0.19347,1132486.1,0.1940640,0.1945988,0.1935291
2021-07-14T03:03:00Z,0.19368,0.19391,0.19314,0.19327,1807957.4,0.1940350,0.1946571,0.1934130
2021-07-14T03:03:30Z,0.19335,0.19358,0.1932,0.19325,399969.5,0.1940087,0.1946879,0.1933295
2021-07-14T03:04:00Z,0.19335,0.19358,0.1932,0.19346,966636.3,0.1939623,0.1947084,0.1932161
2021-07-14T03:04:30Z,0.19332,0.19348,0.19325,0.1933,319751.8,0.1939192,0.1947016,0.1931368
2021-07-14T03:05:00Z,0.19332,0.19352,0.19319,0.1935,621857.1,0.1938788,0.1946930,0.1930645
2021-07-14T03:05:30Z,0.19345,0.19386,0.19338,0.19378,392189.1,0.1938600,0.1946813,0.1930387
2021-07-14T03:06:00Z,0.19345,0.19386,0.19338,0.19362,500889.8,0.1938538,0.1946793,0.1930282
2021-07-14T03:06:30Z,0.19369,0.19399,0.19359,0.19373,129256.1,0.1938466,0.1946737,0.1930196
2021-07-14T03:07:00Z,0.19369,0.19399,0.19359,0.19387,269512,0.1938463,0.1946747,0.1930180
2021-07-14T03:07:30Z,0.19394,0.19396,0.19371,0.19373,171958.6,0.1938397,0.1946667,0.1930127
2021-07-14T03:08:00Z,0.19394,0.19396,0.19362,0.19382,729290.1,0.1938345,0.1946605,0.1930085
2021-07-14T03:08:30Z,0.19375,0.19418,0.19375,0.19412,442722,0.1938293,0.1946519,0.1930067
2021-07-14T03:09:00Z,0.19375,0.19436,0.19375,0.19436,725922.9,0.1938302,0.1946540,0.1930065
2021-07-14T03:09:30Z,0.19431,0.19439,0.19387,0.19387,350992.8,0.1938383,0.1946727,0.1930040
2021-07-14T03:10:00Z,0.19431,0.19439,0.19371,0.19376,561543.3,0.1938267,0.1946518,0.1930016
2021-07-14T03:10:30Z,0.19377,0.19415,0.19377,0.19389,378270.1,0.1938181,0.1946257,0.1930105
2021-07-14T03:11:00Z,0.19377,0.19415,0.19377,0.19389,531499.3,0.1938086,0.1945991,0.1930180
2021-07-14T03:11:30Z,0.1939,0.19418,0.1939,0.19402,157868.3,0.1937727,0.1944487,0.1930967
2021-07-14T03:12:00Z,0.1939,0.19418,0.1938,0.19393,256833.6,0.1937471,0.1943497,0.1931444
2021-07-14T03:12:30Z,0.19393,0.19412,0.1939,0.19396,361669.5,0.1937666,0.1943748,0.1931583
2021-07-14T03:13:00Z,0.19393,0.19412,0.19375,0.19375,496879.7,0.1937956,0.1943683,0.1932229
2021-07-14T03:13:30Z,0.19372,0.19373,0.19347,0.19361,347928.9,0.1938062,0.1943510,0.1932613
2021-07-14T03:14:00Z,0.19372,0.19374,0.19347,0.19369,512722.8,0.1938268,0.1943206,0.1933330
2021-07-14T03:14:30Z,0.19368,0.19398,0.19366,0.19385,213185.8,0.1938511,0.1942977,0.1934045
2021-07-14T03:15:00Z,0.19368,0.19398,0.19366,0.19369,363607.3,0.1938731,0.1942540,0.1934921
2021-07-14T03:15:30Z,0.19368,0.19368,0.19331,0.19332,411999.9,0.1938638,0.1942725,0.1934550
2021-07-14T03:16:00Z,0.19368,0.19368,0.19322,0.1934,614999.3,0.1938437,0.1943067,0.1933807
2021-07-14T03:16:30Z,0.19347,0.19367,0.19343,0.19349,110433.6,0.1938340,0.1943095,0.1933585
2021-07-14T03:17:00Z,0.19347,0.19367,0.193,0.19307,475515.1,0.1938004,0.1943509,0.1932499
2021-07-14T03:17:30Z,0.19305,0.1934,0.19302,0.1934,238739.6,0.1937670,0.1943792,0.1931548
2021-07-14T03:18:00Z,0.19305,0.19341,0.19302,0.19322,351464,0.1937389,0.1943921,0.1930857
2021-07-14T03:18:30Z,0.19323,0.19327,0.19302,0.19309,56475.9,0.1936961,0.1943913,0.1930009
2021-07-14T03:19:00Z,0.19323,0.19327,0.1929,0.19303,531437.5,0.1936383,0.1943404,0.1929363
2021-07-14T03:19:30Z,0.1929,0.1931,0.19282,0.19282,389744.1,0.1935727,0.1942733,0.1928721
2021-07-14T03:20:00Z,0.1929,0.1931,0.19277,0.19284,817529.3,0.1935218,0.1942784,0.1927651
2021-07-14T03:20:30Z,0.19283,0.19313,0.19283,0.19299,186170.8,0.1934700,0.1942308,0.1927092
2021-07-14T03:21:00Z,0.19283,0.19313,0.19283,0.19297,364420.5,0.1934273,0.1941994,0.1926552
2021-07-14T03:21:30Z,0.19302,0.19318,0.19295,0.19297,112088,0.1933772,0.1941118,0.1926426
2021-07-14T03:22:00Z,0.19302,0.19318,0.19295,0.1931,213171.8,0.1933391,0.1940429,0.1926353
2021-07-14T03:22:30Z,0.1931,0.1932,0.19309,0.19311,100211.9,0.1932985,0.1939427,0.1926544
2021-07-14T03:23:00Z,0.1931,0.1932,0.19309,0.19314,179702.2,0.1932635,0.1938542,0.1926728
2021-07-14T03:23:30Z,0.19315,0.19315,0.19287,0.19287,115414.3,0.1932304,0.1938052,0.1926556
2021-07-14T03:24:00Z,0.19315,0.19315,0.19278,0.19296,234006.2,0.1931929,0.1937586,0.1926273
2021-07-14T03:24:30Z,0.19297,0.19304,0.19291,0.19294,185372.6,0.1931506,0.1936433,0.1926579
2021-07-14T03:25:00Z,0.19297,0.19313,0.19291,0.19313,367484.3,0.1931131,0.1935082,0.1927180
2021-07-14T03:25:30Z,0.19308,0.19315,0.19299,0.19299,94274.5,0.1930937,0.1934514,0.1927360
2021-07-14T03:26:00Z,0.19308,0.19315,0.19299,0.19309,169104.1,0.1930812,0.1934213,0.1927411
2021-07-14T03:26:30Z,0.1931,0.1931,0.1929,0.19294,178578.7,0.1930509,0.1933082,0.1927936
2021-07-14T03:27:00Z,0.1931,0.1931,0.19287,0.19304,526995.7,0.1930389,0.1932810,0.1927968
2021-07-14T03:27:30Z,0.19306,0.1932,0.19302,0.19303,253686.3,0.1930347,0.1932661,0.1928034
2021-07-14T03:28:00Z,0.19306,0.1932,0.19298,0.193,333889.8,0.1930221,0.1932263,0.1928178
2021-07-14T03:28:30Z,0.19304,0.19318,0.19304,0.1931,174486,0.1930207,0.1932229,0.1928186
2021-07-14T03:29:00Z,0.19304,0.19318,0.19303,0.19309,263138.8,0.1930236,0.1932256,0.1928215
2021-07-14T03:29:30Z,0.19308,0.19326,0.19308,0.19325,200699.9,0.1930334,0.1932433,0.1928234
2021-07-14T03:30:00Z,0.19308,0.19326,0.19308,0.19319,440318.9,0.1930505,0.1932444,0.1928566
2021-07-14T03:30:30Z,0.19328,0.19347,0.19321,0.19325,225749.4,0.1930668,0.1932863,0.1928472
2021-07-14T03:31:00Z,0.19328,0.19347,0.19309,0.19309,294127.1,0.1930783,0.1932942,0.1928623
2021-07-14T03:31:30Z,0.1931,0.19312,0.19292,0.19292,208062,0.1930770,0.1932943,0.1928597
2021-07-14T03:32:00Z,0.1931,0.19312,0.19282,0.19282,363142.5,0.1930658,0.1932997,0.1928319
2021-07-14T03:32:30Z,0.19283,0.19288,0.1928,0.19282,60260.6,0.1930518,0.1933018,0.1928019
2021-07-14T03:33:00Z,0.19283,0.19288,0.19267,0.19267,174999,0.1930339,0.1933090,0.1927588
2021-07-14T03:33:30Z,0.19266,0.1927,0.19245,0.19264,546936.4,0.1930097,0.1933504,0.1926690
2021-07-14T03:34:00Z,0.19266,0.19287,0.19245,0.1927,632319.5,0.1930021,0.1933619,0.1926423
2021-07-14T03:34:30Z,0.19269,0.19289,0.19269,0.19289,356719.8,0.1929916,0.1933673,0.1926159
2021-07-14T03:35:00Z,0.19269,0.19293,0.19265,0.1927,456782.3,0.1929780,0.1933638,0.1925921
2021-07-14T03:35:30Z,0.19275,0.19282,0.19248,0.1925,121751.8,0.1929551,0.1933643,0.1925458
2021-07-14T03:36:00Z,0.19275,0.19282,0.19222,0.1924,820181.7,0.1929184,0.1934028,0.1924339
2021-07-14T03:36:30Z,0.19248,0.19282,0.19244,0.19263,523050,0.1928976,0.1934031,0.1923921
2021-07-14T03:37:00Z,0.19248,0.19284,0.19244,0.1927,746872.1,0.1928868,0.1933930,0.1923806
2021-07-14T03:37:30Z,0.19279,0.19292,0.19269,0.19279,267504.8,0.1928703,0.1933663,0.1923743
2021-07-14T03:38:00Z,0.19279,0.19297,0.19269,0.19289,410694.8,0.1928622,0.1933535,0.1923709
2021-07-14T03:38:30Z,0.19287,0.193,0.19284,0.19288,111150.7,0.1928525,0.1933322,0.1923728
2021-07-14T03:39:00Z,0.19287,0.193,0.19275,0.19296,257399.4,0.1928442,0.1933145,0.1923740
2021-07-14T03:39:30Z,0.19298,0.19313,0.19283,0.19289,315600.6,0.1928353,0.1932875,0.1923831
2021-07-14T03:40:00Z,0.19298,0.19313,0.19266,0.19279,401733.8,0.1928185,0.1932458,0.1923912
2021-07-14T03:40:30Z,0.19272,0.193,0.19261,0.19262,274408.6,0.1927964,0.1931642,0.1924286
2021-07-14T03:41:00Z,0.19272,0.193,0.19261,0.19272,365325.2,0.1927741,0.1931006,0.1924476
2021-07-14T03:41:30Z,0.19273,0.19275,0.19252,0.19261,216810.7,0.1927541,0.1930646,0.1924436
2021-07-14T03:42:00Z,0.19273,0.19275,0.19249,0.19261,306837,0.1927395,0.1930524,0.1924265
2021-07-14T03:42:30Z,0.19261,0.1928,0.19261,0.19269,439498.2,0.1927324,0.1930421,0.1924227
2021-07-14T03:43:00Z,0.19261,0.1928,0.19261,0.19274,559263.6,0.1927297,0.1930388,0.1924206
2021-07-14T03:43:30Z,0.1928,0.19294,0.1927,0.1928,236597.1,0.1927436,0.1930492,0.1924381
2021-07-14T03:44:00Z,0.1928,0.19294,0.19241,0.19242,619682.3,0.1927395,0.1930514,0.1924275
2021-07-14T03:44:30Z,0.19241,0.19259,0.1922,0.19226,164679.5,0.1927186,0.1930692,0.1923681
2021-07-14T03:45:00Z,0.19241,0.19259,0.19216,0.19224,442667.8,0.1926908,0.1930991,0.1922825
2021-07-14T03:45:30Z,0.19222,0.19257,0.19222,0.19246,225204.4,0.1926796,0.1931006,0.1922585
2021-07-14T03:46:00Z,0.19222,0.19269,0.19222,0.19265,386107.1,0.1926871,0.1930887,0.1922855
2021-07-14T03:46:30Z,0.19265,0.19265,0.19237,0.19237,418928.2,0.1926833,0.1930888,0.1922778
2021-07-14T03:47:00Z,0.19265,0.19265,0.1923,0.19235,695979.7,0.1926665,0.1930918,0.1922411
2021-07-14T03:47:30Z,0.19239,0.19252,0.19233,0.19248,216875.4,0.1926459,0.1930809,0.1922109
2021-07-14T03:48:00Z,0.19239,0.19254,0.19233,0.19254,312258.7,0.1926247,0.1930542,0.1921952
2021-07-14T03:48:30Z,0.19254,0.19269,0.19242,0.1926,140325.5,0.1926056,0.1930165,0.1921947
2021-07-14T03:49:00Z,0.19254,0.19269,0.19241,0.19249,1224887.6,0.1925890,0.1929791,0.1921989
